model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,reference_role,evaluation_role,reference_n,evaluation_n,reference_outcomes_used_for_support,evaluation_batch_appended_to_reference,reference_frozen_before_test_scoring,exact_pair_support_enabled_in_core,overlap_drug_count,overlap_target_count,overlap_pair_count
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,446,115,False,False,True,False,67,33,0
PACE,biosnap,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,738,180,False,False,True,False,100,58,0
PACE,biosnap,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,656,160,False,False,True,False,86,54,0
PACE,biosnap,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,614,152,False,False,True,False,80,52,0
PACE,biosnap,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,546,135,False,False,True,False,71,46,0
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,738,180,False,False,True,False,98,58,0
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,656,160,False,False,True,False,87,54,0
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,614,152,False,False,True,False,80,52,0
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,546,135,False,False,True,False,73,47,0
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,824,193,False,False,True,False,31,38,0
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,733,172,False,False,True,False,27,32,0
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,382,85,False,False,True,False,6,14,0
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,339,75,False,False,True,False,4,10,0
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,824,193,False,False,True,False,31,38,0
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,733,172,False,False,True,False,27,34,0
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,382,85,False,False,True,False,6,13,0
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,339,75,False,False,True,False,5,10,0
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,662,168,False,False,True,False,21,34,0
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,589,150,False,False,True,False,18,30,0
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,149,34,False,False,True,False,4,6,0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,132,30,False,False,True,False,4,5,0
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,662,168,False,False,True,False,20,35,0
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,589,150,False,False,True,False,18,30,0
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,149,34,False,False,True,False,4,6,0
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,132,30,False,False,True,False,4,5,0
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,204,48,False,False,True,False,4,10,0
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,182,42,False,False,True,False,2,9,0
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,21,4,False,False,True,False,1,1,0
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,18,3,False,False,True,False,1,1,0
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,204,48,False,False,True,False,5,10,0
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,182,42,False,False,True,False,3,9,0
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,21,4,False,False,True,False,1,1,0
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,18,3,False,False,True,False,1,1,0
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,294,68,False,False,True,False,7,19,0
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,262,61,False,False,True,False,7,16,0
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,59,11,False,False,True,False,2,1,0
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,53,10,False,False,True,False,2,1,0
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,294,68,False,False,True,False,7,20,0
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,262,61,False,False,True,False,7,17,0
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,59,11,False,False,True,False,2,1,0
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,53,10,False,False,True,False,2,1,0
PACE,bindingdb,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,671,167,False,False,True,False,23,40,0
PACE,bindingdb,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,597,148,False,False,True,False,18,35,0
PACE,bindingdb,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,175,38,False,False,True,False,4,7,0
PACE,bindingdb,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,156,34,False,False,True,False,4,6,0
PACE,bindingdb,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,671,167,False,False,True,False,23,40,0
PACE,bindingdb,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,597,148,False,False,True,False,20,34,0
PACE,bindingdb,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,175,38,False,False,True,False,4,7,0
PACE,bindingdb,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,156,34,False,False,True,False,4,6,0
PACE,human,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,44,85,False,False,True,False,13,13,6
PACE,human,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,39,76,False,False,True,False,12,11,5
PACE,human,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,82,False,False,True,False,13,13,6
PACE,human,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,73,False,False,True,False,12,10,5
PACE,human,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,44,85,False,False,True,False,14,12,7
PACE,human,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,39,76,False,False,True,False,13,12,6
PACE,human,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,82,False,False,True,False,13,12,6
PACE,human,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,73,False,False,True,False,11,11,5
PACE,human,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,47,86,False,False,True,False,15,14,6
PACE,human,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,77,False,False,True,False,14,12,6
PACE,human,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,46,86,False,False,True,False,15,14,6
PACE,human,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,77,False,False,True,False,13,12,5
PACE,human,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,47,86,False,False,True,False,14,14,6
PACE,human,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,77,False,False,True,False,13,13,6
PACE,human,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,46,86,False,False,True,False,14,14,6
PACE,human,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,77,False,False,True,False,13,13,6
PACE,human,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,77,False,False,True,False,14,10,7
PACE,human,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,36,68,False,False,True,False,12,10,6
PACE,human,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,73,False,False,True,False,14,10,7
PACE,human,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,65,False,False,True,False,12,10,6
PACE,human,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,77,False,False,True,False,14,10,7
PACE,human,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,36,68,False,False,True,False,12,10,6
PACE,human,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,73,False,False,True,False,13,10,7
PACE,human,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,65,False,False,True,False,12,10,6
PACE,human,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,43,82,False,False,True,False,15,13,8
PACE,human,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,73,False,False,True,False,14,10,7
PACE,human,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,77,False,False,True,False,15,11,8
PACE,human,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,37,68,False,False,True,False,13,10,6
PACE,human,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,43,82,False,False,True,False,15,12,8
PACE,human,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,73,False,False,True,False,14,10,7
PACE,human,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,77,False,False,True,False,15,12,8
PACE,human,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,37,68,False,False,True,False,13,10,7
PACE,human,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,48,85,False,False,True,False,15,14,8
PACE,human,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,76,False,False,True,False,15,12,7
PACE,human,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,48,84,False,False,True,False,15,14,8
PACE,human,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,74,False,False,True,False,15,12,7
PACE,human,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,48,85,False,False,True,False,15,14,8
PACE,human,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,76,False,False,True,False,12,13,6
PACE,human,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,48,84,False,False,True,False,15,14,8
PACE,human,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,74,False,False,True,False,12,13,6
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,731,202,False,False,True,False,102,55,0
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,650,179,False,False,True,False,96,48,0
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,600,167,False,False,True,False,88,46,0
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,534,148,False,False,True,False,81,39,0
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,731,202,False,False,True,False,102,53,0
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,650,179,False,False,True,False,97,49,0
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,600,167,False,False,True,False,88,45,0
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,534,148,False,False,True,False,81,38,0
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,441,115,False,False,True,False,68,31,0
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,392,102,False,False,True,False,60,26,0
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,313,90,False,False,True,False,49,24,0
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,278,80,False,False,True,False,45,22,0
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,441,115,False,False,True,False,69,31,0
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,392,102,False,False,True,False,60,26,0
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,313,90,False,False,True,False,49,24,0
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,278,80,False,False,True,False,45,23,0
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,440,121,False,False,True,False,70,28,0
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,391,107,False,False,True,False,61,26,0
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,334,93,False,False,True,False,51,23,0
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,297,82,False,False,True,False,49,20,0
TAPB,biosnap,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,440,121,False,False,True,False,72,28,0
TAPB,biosnap,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,391,107,False,False,True,False,59,26,0
TAPB,biosnap,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,334,93,False,False,True,False,51,23,0
TAPB,biosnap,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,297,82,False,False,True,False,49,20,0
TAPB,biosnap,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,859,219,False,False,True,False,113,65,0
TAPB,biosnap,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,763,194,False,False,True,False,102,57,0
TAPB,biosnap,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,782,203,False,False,True,False,105,59,0
TAPB,biosnap,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,695,180,False,False,True,False,96,53,0
TAPB,biosnap,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,859,219,False,False,True,False,114,65,0
TAPB,biosnap,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,763,194,False,False,True,False,102,57,0
TAPB,biosnap,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,782,203,False,False,True,False,105,59,0
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,695,180,False,False,True,False,97,53,0
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,578,152,False,False,True,False,91,40,0
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,514,135,False,False,True,False,76,31,0
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,451,125,False,False,True,False,69,31,0
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,401,111,False,False,True,False,58,29,0
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,578,152,False,False,True,False,91,38,0
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,514,135,False,False,True,False,78,31,0
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,451,125,False,False,True,False,69,31,0
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,401,111,False,False,True,False,58,29,0
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,13,3,False,False,True,False,0,2,0
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,11,2,False,False,True,False,0,2,0
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,13,3,False,False,True,False,0,2,0
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,11,2,False,False,True,False,0,2,0
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,752,193,False,False,True,False,59,62,0
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,669,172,False,False,True,False,52,53,0
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,516,125,False,False,True,False,33,41,0
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,458,111,False,False,True,False,26,40,0
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,752,193,False,False,True,False,55,63,0
TAPB,bindingdb,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,669,172,False,False,True,False,49,55,0
TAPB,bindingdb,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,516,125,False,False,True,False,35,45,0
TAPB,bindingdb,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,458,111,False,False,True,False,31,43,0
TAPB,bindingdb,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,0,0,False,False,True,False,0,0,0
TAPB,bindingdb,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,670,165,False,False,True,False,47,46,0
